Notes,County,County Code,Deaths,Population,Crude Rate,Age Adjusted Rate
,"Putnam County, NY",36079,18,99042,Unreliable,Unreliable
,"Queens County, NY",36081,163,2339150,7,6.5
,"Rensselaer County, NY",36083,21,160266,13.1,14.2
,"Richmond County, NY",36085,85,474558,17.9,18
,"Rockland County, NY",36087,37,326037,11.3,11.9
,"St. Lawrence County, NY",36089,13,111007,Unreliable,Unreliable
,"Saratoga County, NY",36091,23,226249,10.2,10.7
,"Schenectady County, NY",36093,17,154604,Unreliable,Unreliable
,"Suffolk County, NY",36103,277,1501587,18.4,19
,"Sullivan County, NY",36105,20,74877,26.7,29.6
,"Tompkins County, NY",36109,14,104926,Unreliable,Unreliable
,"Ulster County, NY",36111,33,180143,18.3,18.8
,"Westchester County, NY",36119,113,976396,11.6,11.6
,"Alamance County, NC",37001,16,158276,Unreliable,Unreliable
,"Alexander County, NC",37003,14,37325,Unreliable,Unreliable
,"Brunswick County, NC",37019,32,122765,26.1,32.8
,"Buncombe County, NC",37021,39,253178,15.4,16.5
,"Burke County, NC",37023,36,88842,40.5,40
,"Cabarrus County, NC",37025,31,196762,15.8,15.7
,"Caldwell County, NC",37027,30,81287,36.9,38.6
,"Carteret County, NC",37031,21,68879,30.5,30.5
,"Catawba County, NC",37035,27,155056,17.4,17.6
,"Cleveland County, NC",37045,29,96879,29.9,32
,"Craven County, NC",37049,30,103451,29,33.2
,"Cumberland County, NC",37051,53,323838,16.4,16
,"Davidson County, NC",37057,26,164622,15.8,15.8
,"Durham County, NC",37063,25,300952,8.3,8
,"Forsyth County, NC",37067,69,369019,18.7,19.6
,"Gaston County, NC",37071,44,213442,20.6,20.9
,"Guilford County, NC",37081,63,517600,12.2,11.9
,"Halifax County, NC",37083,13,52456,Unreliable,Unreliable
,"Harnett County, NC",37085,17,128140,Unreliable,Unreliable
,"Haywood County, NC",37087,13,59868,Unreliable,Unreliable
,"Henderson County, NC",37089,22,112655,19.5,19.7
,"Iredell County, NC",37097,25,169866,14.7,14.5
,"Johnston County, NC",37101,29,185660,15.6,16.2
,"Lee County, NC",37105,10,59660,Unreliable,Unreliable
,"Lenoir County, NC",37107,11,58106,Unreliable,Unreliable
,"Mecklenburg County, NC",37119,110,1034070,10.6,10.3
,"Moore County, NC",37125,13,94352,Unreliable,Unreliable
,"Nash County, NC",37127,16,93919,Unreliable,Unreliable
,"New Hanover County, NC",37129,53,220358,24.1,25.5
,"Onslow County, NC",37133,21,186311,11.3,13.5
,"Orange County, NC",37135,11,141354,Unreliable,Unreliable
,"Pender County, NC",37141,17,57611,Unreliable,Unreliable
,"Pitt County, NC",37147,18,175842,Unreliable,Unreliable
,"Randolph County, NC",37151,36,142799,25.2,25.4
,"Richmond County, NC",37153,14,45437,Unreliable,Unreliable
,"Robeson County, NC",37155,18,134197,Unreliable,Unreliable
,"Rockingham County, NC",37157,14,91758,Unreliable,Unreliable
,"Rowan County, NC",37159,37,139142,26.6,28.9
,"Rutherford County, NC",37161,23,66390,34.6,36.5
,"Stanly County, NC",37167,14,60714,Unreliable,Unreliable
,"Stokes County, NC",37169,13,46351,Unreliable,Unreliable
,"Surry County, NC",37171,13,72743,Unreliable,Unreliable
,"Union County, NC",37179,26,222742,11.7,12.4
,"Wake County, NC",37183,88,1024198,8.6,8.4
,"Wayne County, NC",37191,13,124132,Unreliable,Unreliable
,"Wilkes County, NC",37193,28,68502,40.9,38.1
,"Adams County, OH",39001,13,28024,Unreliable,Unreliable
,"Allen County, OH",39003,20,104425,19.2,21.1
,"Ashtabula County, OH",39007,24,98632,24.3,26.9
,"Belmont County, OH",39013,18,69154,Unreliable,Unreliable
,"Brown County, OH",39015,26,43839,59.3,65.7
,"Butler County, OH",39017,197,376353,52.3,57.8
,"Clark County, OH",39023,77,135959,56.6,62.7
,"Clermont County, OH",39025,103,201973,51,54.5
,"Clinton County, OH",39027,21,41917,50.1,53.9
,"Columbiana County, OH",39029,32,104806,30.5,29.7
,"Crawford County, OH",39033,12,42306,Unreliable,Unreliable
,"Cuyahoga County, OH",39035,299,1255921,23.8,23.7
,"Darke County, OH",39037,16,52076,Unreliable,Unreliable
,"Delaware County, OH",39041,18,193013,Unreliable,Unreliable
,"Erie County, OH",39043,24,75550,31.8,35.3
,"Fairfield County, OH",39045,17,151408,Unreliable,Unreliable
,"Fayette County, OH",39047,16,28679,Unreliable,Unreliable
,"Franklin County, OH",39049,312,1251722,24.9,23.9
,"Geauga County, OH",39055,14,94102,Unreliable,Unreliable
,"Greene County, OH",39057,46,164427,28,31.3
,"Guernsey County, OH",39059,11,39258,Unreliable,Unreliable
,"Hamilton County, OH",39061,358,807598,44.3,45.7
,"Hancock County, OH",39063,15,75573,Unreliable,Unreliable
,"Highland County, OH",39071,14,43026,Unreliable,Unreliable
,"Huron County, OH",39077,10,58469,Unreliable,Unreliable
,"Jefferson County, OH",39081,16,67347,Unreliable,Unreliable
,"Knox County, OH",39083,11,61061,Unreliable,Unreliable
,"Lake County, OH",39085,53,229245,23.1,26.1
,"Lawrence County, OH",39087,24,61109,39.3,43.1
,"Licking County, OH",39089,37,170570,21.7,21.9
,"Logan County, OH",39091,10,45386,Unreliable,Unreliable
,"Lorain County, OH",39093,71,305147,23.3,24.2
,"Lucas County, OH",39095,127,433689,29.3,30.5
,"Mahoning County, OH",39099,63,231900,27.2,28.7
,"Marion County, OH",39101,23,65355,35.2,38
,"Medina County, OH",39103,36,176395,20.4,22.4
,"Miami County, OH",39109,17,104224,Unreliable,Unreliable
,"Montgomery County, OH",39113,262,532258,49.2,53.6
,"Muskingum County, OH",39119,14,86290,Unreliable,Unreliable
,"Pickaway County, OH",39129,10,56998,Unreliable,Unreliable
,"Pike County, OH",39131,13,28217,Unreliable,Unreliable
,"Portage County, OH",39133,38,162275,23.4,25.9
,"Preble County, OH",39135,14,41329,Unreliable,Unreliable
,"Richland County, OH",39139,38,121707,31.2,32.6
,"Ross County, OH",39141,39,77170,50.5,52.8
,"Sandusky County, OH",39143,12,59679,Unreliable,Unreliable
,"Scioto County, OH",39145,30,76825,39,43.5
,"Seneca County, OH",39147,11,55610,Unreliable,Unreliable
,"Stark County, OH",39151,77,375165,20.5,21.7
,"Summit County, OH",39153,188,541968,34.7,36.1
,"Trumbull County, OH",39155,94,203751,46.1,52.9
,"Tuscarawas County, OH",39157,10,92916,Unreliable,Unreliable
,"Warren County, OH",39165,45,224469,20,21.4
,"Wayne County, OH",39169,24,116063,20.7,20.3
,"Wood County, OH",39173,24,129730,18.5,21.7
,"Bryan County, OK",40013,10,44884,Unreliable,Unreliable
,"Canadian County, OK",40017,15,133378,Unreliable,Unreliable
,"Carter County, OK",40019,15,48689,Unreliable,Unreliable
,"Cherokee County, OK",40021,11,48447,Unreliable,Unreliable
,"Cleveland County, OK",40027,51,274458,18.6,18.5
,"Comanche County, OK",40031,14,124648,Unreliable,Unreliable
,"Creek County, OK",40037,12,70892,Unreliable,Unreliable
,"Garvin County, OK",40049,11,27755,Unreliable,Unreliable
,"Le Flore County, OK",40079,10,49605,Unreliable,Unreliable
,"McClain County, OK",40087,11,38066,Unreliable,Unreliable
,"Mayes County, OK",40097,14,40887,Unreliable,Unreliable
,"Muskogee County, OK",40101,21,69699,30.1,32.2
,"Oklahoma County, OK",40109,145,776864,18.7,19.3
,"Pottawatomie County, OK",40125,19,71875,Unreliable,Unreliable
,"Rogers County, OK",40131,13,90802,Unreliable,Unreliable
,"Stephens County, OK",40137,12,44581,Unreliable,Unreliable
,"Tulsa County, OK",40143,111,639242,17.4,17.1
,"Wagoner County, OK",40145,16,76559,Unreliable,Unreliable
,"Clackamas County, OR",41005,36,401515,9,9.5
,"Deschutes County, OR",41017,14,175268,Unreliable,Unreliable
,"Douglas County, OR",41019,20,107685,18.6,19.5
,"Jackson County, OR",41029,32,212567,15.1,16.2
,"Josephine County, OR",41033,14,84745,Unreliable,Unreliable
,"Klamath County, OR",41035,10,66016,Unreliable,Unreliable
,"Lane County, OR",41039,64,362895,17.6,17.4
,"Linn County, OR",41043,15,120547,Unreliable,Unreliable
,"Marion County, OR",41047,31,330700,9.4,10
,"Multnomah County, OR",41051,124,790294,15.7,14.1
,"Washington County, OR",41067,47,574326,8.2,7.7
,"Yamhill County, OR",41071,12,102659,Unreliable,Unreliable
,"Allegheny County, PA",42003,419,1230459,34.1,34.1
,"Armstrong County, PA",42005,27,67052,40.3,44.1
,"Beaver County, PA",42007,36,168871,21.3,21.8
,"Berks County, PA",42011,49,415271,11.8,11.8
,"Blair County, PA",42013,37,125593,29.5,33.1
,"Bradford County, PA",42015,12,61281,Unreliable,Unreliable
,"Bucks County, PA",42017,145,627367,23.1,25.4
,"Butler County, PA",42019,53,186818,28.4,32
,"Cambria County, PA",42021,54,136411,39.6,46
,"Carbon County, PA",42025,16,63960,Unreliable,Unreliable
,"Centre County, PA",42027,13,160580,Unreliable,Unreliable
,"Chester County, PA",42029,93,515939,18,18.3
,"Clearfield County, PA",42033,14,80994,Unreliable,Unreliable
,"Columbia County, PA",42037,12,66672,Unreliable,Unreliable
,"Crawford County, PA",42039,30,86484,34.7,39.2
,"Cumberland County, PA",42041,39,246338,15.8,16.2
,"Dauphin County, PA",42043,58,272983,21.2,20.9
,"Delaware County, PA",42045,195,563894,34.6,35.2
,"Erie County, PA",42049,61,278045,21.9,22.7
,"Fayette County, PA",42051,48,133628,35.9,38.5
,"Franklin County, PA",42055,22,153638,14.3,16.7
,"Greene County, PA",42059,13,37519,Unreliable,Unreliable
,"Indiana County, PA",42063,34,86966,39.1,47.9
,"Jefferson County, PA",42065,12,44430,Unreliable,Unreliable
,"Lackawanna County, PA",42069,61,211917,28.8,31.4
,"Lancaster County, PA",42071,79,536624,14.7,15.6
,"Lawrence County, PA",42073,35,88082,39.7,48.3
,"Lebanon County, PA",42075,29,137067,21.2,23
,"Lehigh County, PA",42077,69,360685,19.1,19.9
,"Luzerne County, PA",42079,90,318449,28.3,31
,"Lycoming County, PA",42081,20,116048,17.2,17.4
,"Mc Kean County, PA",42083,11,42412,Unreliable,Unreliable
,"Mercer County, PA",42085,17,114234,Unreliable,Unreliable
,"Monroe County, PA",42089,43,166397,25.8,27.5
,"Montgomery County, PA",42091,156,819264,19,19.5
,"Northampton County, PA",42095,82,300813,27.3,29
,"Northumberland County, PA",42097,16,93246,Unreliable,Unreliable
,"Philadelphia County, PA",42101,568,1567442,36.2,36
,"Pike County, PA",42103,14,55949,Unreliable,Unreliable
,"Schuylkill County, PA",42107,31,144590,21.4,22.4
,"Somerset County, PA",42111,21,75522,27.8,29.3
,"Susquehanna County, PA",42115,10,41666,Unreliable,Unreliable
,"Venango County, PA",42121,12,53119,Unreliable,Unreliable
,"Washington County, PA",42125,70,208261,33.6,37.6
,"Wayne County, PA",42127,16,51198,Unreliable,Unreliable
,"Westmoreland County, PA",42129,136,357956,38,44.4
,"Wyoming County, PA",42131,10,27800,Unreliable,Unreliable
,"York County, PA",42133,97,442867,21.9,23.8
,"Bristol County, RI",44001,10,49084,Unreliable,Unreliable
,"Kent County, RI",44003,49,164801,29.7,29.9
,"Providence County, RI",44007,216,633473,34.1,31.8
,"Washington County, RI",44009,27,126517,21.3,25.3
,"Aiken County, SC",45003,35,165829,21.1,19.6
,"Anderson County, SC",45007,42,194692,21.6,22.4
,"Beaufort County, SC",45013,11,179589,Unreliable,Unreliable
,"Berkeley County, SC",45015,26,202786,12.8,12.5
,"Charleston County, SC",45019,70,389262,18,16.4
,"Dorchester County, SC",45035,32,152478,21,20.6
,"Florence County, SC",45041,16,138900,Unreliable,Unreliable
,"Georgetown County, SC",45043,10,61298,Unreliable,Unreliable
,"Greenville County, SC",45045,107,491863,21.8,22.2
,"Horry County, SC",45051,50,309199,16.2,17
,"Laurens County, SC",45059,11,66623,Unreliable,Unreliable
,"Lexington County, SC",45063,50,281833,17.7,17
,"Oconee County, SC",45073,19,75713,Unreliable,Unreliable
,"Pickens County, SC",45077,34,121691,27.9,27.4
,"Richland County, SC",45079,43,407051,10.6,10.2
,"Spartanburg County, SC",45083,57,297302,19.2,19.8
,"York County, SC",45091,42,251195,16.7,15.8
,"Minnehaha County, SD",46099,22,185197,11.9,12.3
,"Anderson County, TN",47001,26,75749,34.3,35.2
,"Blount County, TN",47009,32,127253,25.1,24.8
,"Bradley County, TN",47011,20,104091,19.2,17.5
,"Campbell County, TN",47013,21,39752,52.8,52.2
,"Carter County, TN",47019,12,56486,Unreliable,Unreliable
,"Cheatham County, TN",47021,16,39741,Unreliable,Unreliable
,"Claiborne County, TN",47025,12,31709,Unreliable,Unreliable
,"Coffee County, TN",47031,13,54277,Unreliable,Unreliable
,"Davidson County, TN",47037,155,678889,22.8,22
,"Dickson County, TN",47043,18,51487,Unreliable,Unreliable
,"Franklin County, TN",47051,14,41449,Unreliable,Unreliable
,"Gibson County, TN",47053,10,49399,Unreliable,Unreliable
,"Giles County, TN",47055,10,28946,Unreliable,Unreliable
,"Hamblen County, TN",47063,17,63402,Unreliable,Unreliable
,"Hamilton County, TN",47065,61,354098,17.2,16.9
,"Hardin County, TN",47071,11,25756,Unreliable,Unreliable
,"Hawkins County, TN",47073,16,56471,Unreliable,Unreliable
,"Knox County, TN",47093,153,451324,33.9,33.6
,"Loudon County, TN",47105,10,51130,Unreliable,Unreliable
,"McMinn County, TN",47107,10,52639,Unreliable,Unreliable
,"McNairy County, TN",47109,11,26066,Unreliable,Unreliable
,"Madison County, TN",47113,10,97610,Unreliable,Unreliable
,"Maury County, TN",47119,15,87757,Unreliable,Unreliable
,"Monroe County, TN",47123,12,45771,Unreliable,Unreliable
,"Montgomery County, TN",47125,36,193479,18.6,19.6
,"Morgan County, TN",47129,10,21498,Unreliable,Unreliable
,"Putnam County, TN",47141,15,74553,Unreliable,Unreliable
,"Roane County, TN",47145,21,52753,39.8,44.2
,"Robertson County, TN",47147,15,68570,Unreliable,Unreliable
,"Rutherford County, TN",47149,56,298612,18.8,18.5
,"Sevier County, TN",47155,28,95946,29.2,29.5
,"Shelby County, TN",47157,194,938069,20.7,20.7
,"Sullivan County, TN",47163,35,156791,22.3,25
,"Sumner County, TN",47165,24,175989,13.6,14.6
,"Tipton County, TN",47167,15,61870,Unreliable,Unreliable
,"Washington County, TN",47179,30,126302,23.8,22.3
,"Williamson County, TN",47187,25,211672,11.8,13.5
,"Wilson County, TN",47189,37,128911,28.7,30.2
,"Anderson County, TX",48001,10,57580,Unreliable,Unreliable
,"Angelina County, TX",48005,10,88255,Unreliable,Unreliable
,"Bell County, TX",48027,27,334941,8.1,8.8
,"Bexar County, TX",48029,198,1897753,10.4,10.5
,"Brazoria County, TX",48039,30,346312,8.7,8.7
,"Brazos County, TX",48041,20,215037,9.3,10.3
,"Cameron County, TX",48061,18,422156,Unreliable,Unreliable
,"Collin County, TX",48085,72,914127,7.9,7.8
,"Comal County, TX",48091,13,129048,Unreliable,Unreliable
,"Dallas County, TX",48113,290,2553385,11.4,11.1
,"Denton County, TX",48121,59,780612,7.6,7.2
,"Ector County, TX",48135,13,159436,Unreliable,Unreliable
,"Ellis County, TX",48139,12,163632,Unreliable,Unreliable
,"El Paso County, TX",48141,61,835593,7.3,7.8
,"Fort Bend County, TX",48157,34,716087,4.7,4.8
,"Galveston County, TX",48167,54,322225,16.8,16.2
,"Grayson County, TX",48181,11,125467,Unreliable,Unreliable
,"Guadalupe County, TX",48187,11,151249,Unreliable,Unreliable
,"Harris County, TX",48201,459,4538028,10.1,9.9
,"Hays County, TX",48209,14,194739,Unreliable,Unreliable
,"Henderson County, TX",48213,15,79545,Unreliable,Unreliable
,"Hidalgo County, TX",48215,27,842304,3.2,3.6
,"Hunt County, TX",48231,10,89844,Unreliable,Unreliable
,"Jefferson County, TX",48245,27,254308,10.6,10.6
,"Johnson County, TX",48251,14,159990,Unreliable,Unreliable
,"Kaufman County, TX",48257,15,114690,Unreliable,Unreliable
,"Liberty County, TX",48291,14,79654,Unreliable,Unreliable
,"Lubbock County, TX",48303,29,299453,9.7,11.2
,"McLennan County, TX",48309,25,245671,10.2,10.3
,"Midland County, TX",48329,12,161077,Unreliable,Unreliable
,"Montgomery County, TX",48339,60,537559,11.2,10.9
,"Nacogdoches County, TX",48347,15,65664,Unreliable,Unreliable
,"Nueces County, TX",48355,67,359715,18.6,18.5
,"Orange County, TX",48361,15,84260,Unreliable,Unreliable
,"Parker County, TX",48367,16,126042,Unreliable,Unreliable
,"Potter County, TX",48375,17,121802,Unreliable,Unreliable
,"Randall County, TX",48381,17,130269,Unreliable,Unreliable
,"Smith County, TX",48423,20,222936,9,9.2
,"Tarrant County, TX",48439,179,1982498,9,8.9
,"Taylor County, TX",48441,18,136051,Unreliable,Unreliable
,"Tom Green County, TX",48451,10,118105,Unreliable,Unreliable
,"Travis County, TX",48453,137,1176558,11.6,11
,"Webb County, TX",48479,25,269721,9.3,10
,"Wichita County, TX",48485,17,131705,Unreliable,Unreliable
,"Williamson County, TX",48491,31,508514,6.1,5.9
,"Box Elder County, UT",49003,12,52097,Unreliable,Unreliable
,"Cache County, UT",49005,11,120783,Unreliable,Unreliable
,"Davis County, UT",49011,57,336043,17,18
,"Iron County, UT",49021,10,48368,Unreliable,Unreliable
,"Salt Lake County, UT",49035,283,1107314,25.6,26.1
,"Tooele County, UT",49045,15,62952,Unreliable,Unreliable
,"Utah County, UT",49049,97,575205,16.9,20.3
,"Washington County, UT",49053,34,155602,21.9,25
,"Weber County, UT",49057,73,243645,30,31.6
,"Chittenden County, VT",50007,25,161382,15.5,15
,"Franklin County, VT",50011,12,48799,Unreliable,Unreliable
,"Rutland County, VT",50021,11,59736,Unreliable,Unreliable
,"Windsor County, VT",50027,14,55737,Unreliable,Unreliable
,"Arlington County, VA",51013,18,229164,Unreliable,Unreliable
,"Buchanan County, VA",51027,11,22776,Unreliable,Unreliable
,"Chesterfield County, VA",51041,36,335687,10.7,10
,"Culpeper County, VA",51047,12,49432,Unreliable,Unreliable
,"Fairfax County, VA",51059,86,1142234,7.5,7.3
,"Fauquier County, VA",51061,13,68782,Unreliable,Unreliable
,"Frederick County, VA",51069,22,83199,26.4,27.3
,"Hanover County, VA",51085,13,103227,Unreliable,Unreliable
,"Henrico County, VA",51087,47,325155,14.5,14.6
,"Loudoun County, VA",51107,23,375629,6.1,6.5
,"Prince William County, VA",51153,32,451721,7.1,7
,"Roanoke County, VA",51161,11,94409,Unreliable,Unreliable
,"Shenandoah County, VA",51171,13,43190,Unreliable,Unreliable
,"Spotsylvania County, VA",51177,22,130475,16.9,17.2
,"Stafford County, VA",51179,17,142003,Unreliable,Unreliable
,"Tazewell County, VA",51185,13,42899,Unreliable,Unreliable
,"Warren County, VA",51187,13,39083,Unreliable,Unreliable
,"Wise County, VA",51195,13,39718,Unreliable,Unreliable
,"Alexandria city, VA",51510,13,153511,Unreliable,Unreliable
,"Chesapeake city, VA",51550,44,235429,18.7,19.6
,"Hampton city, VA",51650,24,136454,17.6,19.1
,"Newport News city, VA",51700,22,182385,12.1,13.5
,"Norfolk city, VA",51710,43,246393,17.5,18.6
,"Portsmouth city, VA",51740,19,96201,Unreliable,Unreliable
,"Richmond city, VA",51760,48,220289,21.8,20.1
,"Roanoke city, VA",51770,24,99897,24,25.5
,"Virginia Beach city, VA",51810,61,452745,13.5,13.3
,"Benton County, WA",53005,37,190309,19.4,20
,"Clallam County, WA",53009,13,73486,Unreliable,Unreliable
,"Clark County, WA",53011,66,459495,14.4,14
,"Cowlitz County, WA",53015,15,103468,Unreliable,Unreliable
,"Grant County, WA",53025,13,93259,Unreliable,Unreliable
,"Grays Harbor County, WA",53027,16,71122,Unreliable,Unreliable
,"Island County, WA",53029,12,80593,Unreliable,Unreliable
,"King County, WA",53033,285,2117125,13.5,12.6
,"Kitsap County, WA",53035,43,260131,16.5,14.6
,"Lewis County, WA",53041,11,75882,Unreliable,Unreliable
,"Mason County, WA",53045,13,61023,Unreliable,Unreliable
,"Pierce County, WA",53053,142,843954,16.8,16.3
,"Skagit County, WA",53057,23,121846,18.9,18.7
,"Snohomish County, WA",53061,134,772501,17.3,16.3
,"Spokane County, WA",53063,95,490945,19.4,19.4
,"Thurston County, WA",53067,37,269536,13.7,13.7
,"Walla Walla County, WA",53071,10,60338,Unreliable,Unreliable
,"Whatcom County, WA",53073,31,212284,14.6,15.1
,"Yakima County, WA",53077,28,248830,11.3,12.5
,"Berkeley County, WV",54003,47,111901,42,42.1
,"Boone County, WV",54005,17,23372,Unreliable,Unreliable
,"Cabell County, WV",54011,79,96844,81.6,91
,"Fayette County, WV",54019,12,44997,Unreliable,Unreliable
,"Greenbrier County, WV",54025,12,35516,Unreliable,Unreliable
,"Hampshire County, WV",54027,13,23353,Unreliable,Unreliable
,"Hancock County, WV",54029,15,29815,Unreliable,Unreliable
,"Harrison County, WV",54033,19,68714,Unreliable,Unreliable
,"Jefferson County, WV",54037,17,56482,Unreliable,Unreliable
,"Kanawha County, WV",54039,108,188332,57.3,59.8
,"Logan County, WV",54045,22,34707,63.4,65.8
,"McDowell County, WV",54047,28,19835,141.2,151.8
,"Mercer County, WV",54055,36,61164,58.9,59.1
,"Mingo County, WV",54059,13,25292,Unreliable,Unreliable
,"Monongalia County, WV",54061,13,104236,Unreliable,Unreliable
,"Nicholas County, WV",54067,11,25594,Unreliable,Unreliable
,"Ohio County, WV",54069,14,43066,Unreliable,Unreliable
,"Putnam County, WV",54079,19,56848,Unreliable,Unreliable
,"Raleigh County, WV",54081,61,77510,78.7,83.6
,"Wayne County, WV",54099,16,40971,Unreliable,Unreliable
,"Wood County, WV",54107,24,86452,27.8,30.9
,"Wyoming County, WV",54109,24,22151,108.3,112.4
,"Brown County, WI",55009,28,258718,10.8,10.9
,"Columbia County, WI",55021,13,56743,Unreliable,Unreliable
,"Dane County, WI",55025,83,523643,15.9,15.5
,"Dodge County, WI",55027,22,88502,24.9,24.2
,"Fond du Lac County, WI",55039,16,101973,Unreliable,Unreliable
,"Jefferson County, WI",55055,12,84559,Unreliable,Unreliable
,"Kenosha County, WI",55059,36,168437,21.4,21.1
,"La Crosse County, WI",55063,12,118212,Unreliable,Unreliable
,"Manitowoc County, WI",55071,18,79806,Unreliable,Unreliable
,"Marathon County, WI",55073,15,135868,Unreliable,Unreliable
,"Milwaukee County, WI",55079,257,957735,26.8,26.6
,"Outagamie County, WI",55087,21,183245,11.5,11.4
,"Racine County, WI",55101,39,195080,20,20.3
,"Rock County, WI",55105,30,161448,18.6,19.1
,"Sauk County, WI",55111,12,63642,Unreliable,Unreliable
,"Sheboygan County, WI",55117,21,115569,18.2,20.3
,"Walworth County, WI",55127,14,102804,Unreliable,Unreliable
,"Washington County, WI",55131,16,133674,Unreliable,Unreliable
,"Waukesha County, WI",55133,44,396488,11.1,11.7
,"Winnebago County, WI",55139,24,169546,14.2,13.8
,"Fremont County, WY",56013,14,40315,Unreliable,Unreliable
,"Laramie County, WY",56021,17,97121,Unreliable,Unreliable
,"Natrona County, WY",56025,15,82178,Unreliable,Unreliable
Total,,,52404,321418820,16.3,16.3
---,,,,,,
"Dataset: Underlying Cause of Death, 1999-2016",,,,,,
Query Parameters:,,,,,,
Title:,,,,,,
2013 Urbanization: All,,,,,,
Autopsy: All,,,,,,
Gender: All,,,,,,
Hispanic Origin: All,,,,,,
"ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X41",,,,,,
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not",,,,,,
"elsewhere classified), X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not",,,,,,
"elsewhere classified), X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system), X44",,,,,,
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X60 (Intentional",,,,,,
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X61 (Intentional self-poisoning by and",,,,,,
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified), X62",,,,,,
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified), X63",,,,,,
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system), X64 (Intentional",,,,,,
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X85 (Assault by drugs,",,,,,,
"medicaments and biological substances), Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,",,,,,,
"undetermined intent), Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic",,,,,,
"drugs, not elsewhere classified, undetermined intent), Y12 (Poisoning by and exposure to narcotics and psychodysleptics",,,,,,
"[hallucinogens], not elsewhere classified, undetermined intent), Y13 (Poisoning by and exposure to other drugs acting on the",,,,,,
"autonomic nervous system, undetermined intent), Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and",,,,,,
"biological substances, undetermined intent)",,,,,,
Place of Death: All,,,,,,
Race: All,,,,,,
States: All,,,,,,
Ten-Year Age Groups: All,,,,,,
Weekday: All,,,,,,
Year/Month: 2015,,,,,,
Group By: County,,,,,,
Show Totals: True,,,,,,
Show Zero Values: False,,,,,,
Show Suppressed: False,,,,,,
Standard Population: 2000 U.S. Std. Population,,,,,,
"Calculate Rates Per: 100,000",,,,,,
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,
---,,,,,,
Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information.,,,,,,
---,,,,,,
"Query Date: Apr 29, 2018 10:06:21 PM",,,,,,
---,,,,,,
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death",,,,,,
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as",,,,,,
compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed,,,,,,
"at http://wonder.cdc.gov/ucd-icd10.html on Apr 29, 2018 10:06:21 PM",,,,,,
---,,,,,,
Messages:,,,,,,
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above",,,,,,
to show zero rows.,,,,,,
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use",,,,,,
Quick Options above to show suppressed rows.,,,,,,
---,,,,,,
Footnotes:,,,,,,
1. Data are not available for this area for all of the requested years. See Caveats below for more information.,,,,,,
---,,,,,,
Caveats:,,,,,,
"1. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code",,,,,,
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational",,,,,,
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year",,,,,,
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:",,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.,,,,,,
"2. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and",,,,,,
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do",,,,,,
"not include any data for years after 2014, only data for 2013 and earlier. More information:",,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#Bedford.,,,,,,
"3. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;",,,,,,
